Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Precipitation Rate [m/s](Hourly),Environment:Site Precipitation Depth [m](Hourly),Environment:Site Ground Reflected Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Surface Ground Temperature [C](Hourly),Environment:Site Deep Ground Temperature [C](Hourly),Environment:Site Simple Factor Model Ground Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Environment:Site Solar Hour Angle [deg](Hourly),Environment:Site Rain Status [](Hourly),Environment:Site Snow on Ground Status [](Hourly),Environment:Site Exterior Horizontal Sky Illuminance [lux](Hourly),Environment:Site Exterior Horizontal Beam Illuminance [lux](Hourly),Environment:Site Exterior Beam Normal Illuminance [lux](Hourly),Environment:Site Sky Diffuse Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Beam Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Daylighting Model Sky Clearness [](Hourly),Environment:Site Daylighting Model Sky Brightness [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Mains Water Temperature [C](Hourly) 
 05/08  20:00:00,14.058333333333332,7.783333333333334,10.631449752983807,0.006546961265833436,65.83333333333333,101420.83333333333,4.0,13.416666666666666,8.164357579648433,355.0833333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,10.0,5.0,30671.027100764328,1.2175890973164212,295.2475381210576,-6.410264096911425,-110.012368064739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.307387898584583 
 05/08  21:00:00,14.041666666666666,7.408333333333334,10.466939387433621,0.006392959771122786,64.41666666666667,101496.66666666667,4.0,23.0,7.051723896067226,349.5,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,10.0,5.0,30264.91323186854,1.2188689279913099,304.92285215116533,-17.212883776728468,-125.012368064739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.307387898584583 
 05/08  22:00:00,13.94166666666667,6.791666666666667,10.147759125415616,0.006132811082662789,62.25,101541.66666666667,4.466666666666667,9.583333333333334,5.722541005361687,342.9166666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,10.0,5.0,29505.885215544182,1.2203393075306697,316.5825555032127,-26.67519032967304,-140.01236806473898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.307387898584583 
 05/08  23:00:00,13.608333333333334,5.625,9.474725888132692,0.005651518105250826,58.666666666666664,101561.66666666667,4.8,0.0,4.167504886488406,335.3333333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,9.416666666666666,5.0,27951.316343196657,1.2229360899450525,330.8588451751502,-34.07332879132515,-155.01236806473898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.307387898584583 
 05/08  24:00:00,13.108333333333334,5.0,8.990678055605033,0.005419555576746657,58.166666666666664,101570.0,4.333333333333333,0.0,2.498458371756025,327.3333333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,8.416666666666666,5.0,26857.82259114008,1.2256253560016859,347.7949407578764,-38.492920165874686,-170.01236806473898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.307387898584583 
 05/09  01:00:00,12.783333333333333,4.883333333333334,8.737617570007458,0.00532823591368832,58.416666666666664,101564.16666666667,3.533333333333333,13.416666666666666,0.9238605634739656,319.9166666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,7.416666666666667,5.0,26297.425816358857,1.2271263416981963,6.659042413866004,-38.88049306566061,174.97197178649364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.418788920327334 
 05/09  02:00:00,12.408333333333331,4.45,8.371990110699317,0.00515992673070996,58.0,101571.66666666667,2.7916666666666665,9.583333333333334,-0.8429745120278748,311.75,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,6.416666666666667,5.0,25492.09107931465,1.2291586849404383,23.688788562729858,-35.655551130451464,159.97197178649364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.418788920327334 
 05/09  03:00:00,11.908333333333331,4.083333333333333,8.001039314094163,0.005040807201344808,58.583333333333336,101591.66666666667,2.5,13.416666666666666,-2.830047320061302,302.75,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,5.416666666666667,5.0,24684.32052846036,1.2317910497545907,38.83746289264389,-29.164347656631453,144.97197178649367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.418788920327334 
 05/09  04:00:00,11.700000000000001,4.0,7.864005377595511,0.0050046063987076875,59.0,101640.83333333333,2.5,23.0,-4.595180436612206,294.9166666666667,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,4.416666666666667,5.0,24381.697089643072,1.2333593727964904,51.27931089047201,-20.32053494385111,129.97197178649367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.418788920327334 
 05/09  05:00:00,11.35,4.116666666666666,7.789849824652567,0.005081184030408003,61.333333333333336,101681.66666666667,1.9749999999999999,35.833333333333336,-6.067761434655409,288.5,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,15.97,4.0,5.0,24219.86701696976,1.2352223650864829,61.51582930868713,-9.920672850175789,114.97197178649365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.418788920327334 
