Date/Time,1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly) 
 01/01  24:00:00,1433194.890746999,0.0,0.0,286068.18973969104,0.0,0.0,294668.5423928524,0.0,0.0,894491.6996706843,0.0,0.0,445200.5708965681,0.0,0.0,407021.8689095346,0.0,0.0,1209813.435351164,0.0,0.0,476265.22615354025,0.0,0.0,1254282.8467582958,0.0,0.0,1090125.2784477705,0.0,0.0,1088741.1089426598,0.0,0.0,972851.8171313122,0.0,0.0,2666721.4265931062,0.0,0.0 
 01/02  01:00:00,1529581.4785071006,0.0,0.0,303174.44379970105,0.0,0.0,312715.3369239562,0.0,0.0,952756.5291487036,0.0,0.0,472985.99515446275,0.0,0.0,437596.58946339856,0.0,0.0,1366944.5215681526,0.0,0.0,506707.078049827,0.0,0.0,1429000.7475664685,0.0,0.0,1214075.8726602085,0.0,0.0,1232269.6403431436,0.0,0.0,1016992.4008813396,0.0,0.0,2953874.135348306,0.0,0.0 
 01/02  02:00:00,1624971.4444374265,0.0,0.0,319828.40979010885,0.0,0.0,330989.1006855235,0.0,0.0,1009598.5560934767,0.0,0.0,499958.6571352776,0.0,0.0,467232.6318099508,0.0,0.0,1505612.1716202996,0.0,0.0,537693.3296077463,0.0,0.0,1586353.572255604,0.0,0.0,1319222.4974599092,0.0,0.0,1358736.4627270792,0.0,0.0,1062304.6675472562,0.0,0.0,3207232.0896215267,0.0,0.0 
 01/02  03:00:00,1731869.9063986954,0.0,0.0,337693.6108892421,0.0,0.0,349128.7281899288,0.0,0.0,1073886.1423601336,0.0,0.0,529802.9490714492,0.0,0.0,499209.0055305053,0.0,0.0,1646216.9734062585,0.0,0.0,568384.1246068747,0.0,0.0,1742320.6176775359,0.0,0.0,1423566.1459356912,0.0,0.0,1484261.4672322038,0.0,0.0,1107770.279539851,0.0,0.0,3465296.1684764232,0.0,0.0 
 01/02  04:00:00,1841647.5990422706,0.0,0.0,357467.85907239467,0.0,0.0,371274.53330830217,0.0,0.0,1141889.675690693,0.0,0.0,561831.958086218,0.0,0.0,532942.0052625118,0.0,0.0,1789373.193393799,0.0,0.0,604828.9944986398,0.0,0.0,1902320.1650299665,0.0,0.0,1531593.695776344,0.0,0.0,1615729.0811270184,0.0,0.0,1169808.9040240254,0.0,0.0,3740116.553450739,0.0,0.0 
 01/02  05:00:00,1949577.741646932,0.0,0.0,376296.01994149084,0.0,0.0,391989.9614086422,0.0,0.0,1207731.2571017093,0.0,0.0,592642.8783844567,0.0,0.0,565300.4060479439,0.0,0.0,1923048.6723627471,0.0,0.0,638950.9108098331,0.0,0.0,2050930.0965276053,0.0,0.0,1631919.41239592,0.0,0.0,1736388.0422974722,0.0,0.0,1226272.0487771155,0.0,0.0,3994626.5760672605,0.0,0.0 
 01/02  06:00:00,2057096.7689002813,0.0,0.0,394216.0963311283,0.0,0.0,410787.42010020465,0.0,0.0,1273374.4195995042,0.0,0.0,623039.2054360773,0.0,0.0,596684.6352561798,0.0,0.0,2050218.8525296391,0.0,0.0,670266.7591897773,0.0,0.0,2187573.6061408725,0.0,0.0,1725237.995194928,0.0,0.0,1847230.918818192,0.0,0.0,1274997.3901054596,0.0,0.0,4228303.56220084,0.0,0.0 
 01/02  07:00:00,2154485.8563676267,0.0,0.0,410620.5674283486,0.0,0.0,428659.7888534161,0.0,0.0,1332777.1898225506,0.0,0.0,651062.7250475851,0.0,0.0,625237.786799331,0.0,0.0,2153746.8902788246,0.0,0.0,700672.3917772043,0.0,0.0,2281623.789295661,0.0,0.0,1789562.8158194087,0.0,0.0,1920626.3864345562,0.0,0.0,1309328.4383493878,0.0,0.0,4368355.286044506,0.0,0.0 
 01/02  08:00:00,2120046.130765601,0.0,0.0,398591.56440989376,0.0,0.0,424986.0633770076,0.0,0.0,1295401.2624986519,0.0,0.0,636145.3660046838,0.0,0.0,611361.8618426765,0.0,0.0,1810182.4305581406,0.0,0.0,705303.257371877,0.0,0.0,1523521.8776324028,0.0,0.0,1226431.3200630725,0.0,0.0,1228961.392750673,0.0,0.0,1059883.1278479737,0.0,0.0,2658244.040967987,0.0,0.0 
 01/02  09:00:00,1845087.4023002097,0.0,0.0,345490.44320307556,0.0,0.0,398148.60159913846,0.0,0.0,1098503.6005403444,0.0,0.0,552416.2457293974,0.0,0.0,529835.5813290796,0.0,0.0,1003010.3805917252,0.0,0.0,682471.0611853076,0.0,0.0,232522.37922619935,0.0,0.0,218298.5776083274,0.0,0.0,157789.6328447332,0.0,0.0,776720.0886138887,0.0,0.0,263955.53825908934,0.0,0.0 
 01/02  10:00:00,1449139.7584221843,0.0,0.0,272102.64626609755,0.0,0.0,357762.5387098188,0.0,0.0,825446.2157636567,0.0,0.0,432318.2533506861,0.0,0.0,417492.86864882766,0.0,0.0,151941.21457187168,0.0,0.0,642339.779030328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600625.6136540361,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,1086646.7287398286,0.0,0.0,207762.75853926444,0.0,0.0,321489.9944769243,0.0,0.0,590535.8860462231,0.0,0.0,323533.3079998094,0.0,0.0,321419.22816092597,0.0,0.0,0.0,0.0,0.0,603258.1671865069,0.0,0.0,0.0,219.07650122417073,0.0,0.0,105.6262484606562,0.0,0.0,102.45624905069043,0.0,588115.7299505007,0.0,0.0,0.0,423.14930291763596,0.0 
 01/02  12:00:00,802102.4479288456,0.0,0.0,154514.5525093592,0.0,0.0,283431.0149587594,0.0,0.0,416737.8901102772,0.0,0.0,236251.40607355774,0.0,0.0,247721.24756314303,0.0,0.0,0.0,0.0,0.0,556450.5744595891,0.0,0.0,0.0,126.98252453860407,0.0,0.0,128.5326808711722,0.0,0.0,125.17955602199424,0.0,658603.0832464327,0.0,0.0,0.0,231.84041990787185,0.0 
 01/02  13:00:00,569720.2136934854,0.0,0.0,111144.55220850137,0.0,0.0,245329.22731168105,0.0,0.0,276584.47338872787,0.0,0.0,165206.25293906615,0.0,0.0,160627.3034969244,0.0,0.0,0.0,0.0,0.0,472152.28881052544,0.0,0.0,0.0,3.1633048803125474,0.0,0.0,4.505029005277288,0.0,0.0,5.720452407144741,0.0,657763.0797266837,0.0,0.0,0.0,8.804184053740508,0.0 
 01/02  14:00:00,400991.32511974743,0.0,0.0,85871.0213051615,0.0,0.0,211230.9711170915,0.0,0.0,193925.4041254706,0.0,0.0,122096.49561997285,0.0,0.0,49940.98628772211,0.0,0.0,0.0,6.8555939463200275,0.0,349345.4193844143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632327.3302318285,0.0,0.0,0.0,0.0,0.0 
 01/02  15:00:00,307542.5278973655,0.0,0.0,76766.0689003241,0.0,0.0,180139.6819370926,0.0,0.0,159478.50502200532,0.0,0.0,103606.50247212974,0.0,0.0,0.0,0.0,0.0,0.0,2.3608389006824835,0.0,227259.73887906276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612699.6258548903,0.0,0.0,0.0,0.0,0.0 
 01/02  16:00:00,352826.0775807175,0.0,0.0,88205.9143942736,0.0,0.0,160159.85303717016,0.0,0.0,193868.9914683053,0.0,0.0,119672.5774838751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182114.70216601924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620254.4709471099,0.0,0.0,0.0,0.0,0.0 
 01/02  17:00:00,562807.4510709184,0.0,0.0,125483.03871279416,0.0,0.0,161665.75179640038,0.0,0.0,323924.7586465102,0.0,0.0,179248.5265566326,0.0,0.0,42215.63510954094,0.0,0.0,0.0,0.0,0.0,234056.39664132678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666951.387847808,0.0,0.0,0.0,0.0,0.0 
 01/02  18:00:00,767254.206560638,0.0,0.0,159790.10912462004,0.0,0.0,179251.98922171886,0.0,0.0,449058.70962217683,0.0,0.0,235335.65574515425,0.0,0.0,150533.95574770702,0.0,0.0,0.0,0.0,0.0,294379.3823255648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704561.234634995,0.0,0.0,0.0,0.0,0.0 
 01/02  19:00:00,880199.7936355058,0.0,0.0,180325.80756214348,0.0,0.0,193394.47737649566,0.0,0.0,525170.6508941646,0.0,0.0,270034.5345440413,0.0,0.0,208729.1332623626,0.0,0.0,0.0,0.0,0.0,317123.4595623539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720781.373530139,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,935047.5108810158,0.0,0.0,189238.15248747944,0.0,0.0,195219.42988672486,0.0,0.0,561070.2868253042,0.0,0.0,287156.8080547916,0.0,0.0,234967.20818993583,0.0,0.0,0.0,0.0,0.0,318208.11943099997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704157.3601450179,0.0,0.0,78458.60190976344,0.0,0.0 
 01/02  21:00:00,969374.2899595208,0.0,0.0,195650.95723189626,0.0,0.0,199549.73812735663,0.0,0.0,581605.4053465526,0.0,0.0,298249.75821205875,0.0,0.0,252278.56591572845,0.0,0.0,186255.87725244754,0.0,0.0,324957.1507310624,0.0,0.0,81458.66556492203,0.0,0.0,121863.21851387309,0.0,0.0,95317.26663499442,0.0,0.0,699712.0066617521,0.0,0.0,713905.1971094552,0.0,0.0 
 01/02  22:00:00,1072419.4010670222,0.0,0.0,215689.77886824118,0.0,0.0,221516.81734319846,0.0,0.0,649474.9067034918,0.0,0.0,330327.3072544949,0.0,0.0,289001.7746723034,0.0,0.0,526762.3832215009,0.0,0.0,359223.0376077284,0.0,0.0,483585.03023890464,0.0,0.0,458532.804397036,0.0,0.0,437978.8979985823,0.0,0.0,757467.9425021085,0.0,0.0,1366358.6725645019,0.0,0.0 
 01/02  23:00:00,1207491.9830017013,0.0,0.0,240044.6548533548,0.0,0.0,244668.63705946945,0.0,0.0,737439.1846866758,0.0,0.0,370662.2935477595,0.0,0.0,331745.8617069919,0.0,0.0,803723.0112984327,0.0,0.0,394519.92804989486,0.0,0.0,822445.25183878,0.0,0.0,731929.6806601388,0.0,0.0,714136.7583469439,0.0,0.0,823768.3795677132,0.0,0.0,1902329.874919542,0.0,0.0 
 01/02  24:00:00,1326413.6098578745,0.0,0.0,262103.78637229084,0.0,0.0,267243.645034083,0.0,0.0,814286.1087423072,0.0,0.0,406375.82346780883,0.0,0.0,370092.6732706123,0.0,0.0,1023881.9173418493,0.0,0.0,429555.401233861,0.0,0.0,1070277.1594126378,0.0,0.0,939064.5172919652,0.0,0.0,922643.362992289,0.0,0.0,885566.066504262,0.0,0.0,2331931.453810517,0.0,0.0 
 01/03  01:00:00,1456305.6083092543,0.0,0.0,285740.7069818393,0.0,0.0,291161.01771327213,0.0,0.0,897915.5180797299,0.0,0.0,444949.12434498686,0.0,0.0,410750.3749847539,0.0,0.0,1237147.5254654172,0.0,0.0,466774.780426714,0.0,0.0,1306657.990660689,0.0,0.0,1119967.5827568453,0.0,0.0,1120727.2736371134,0.0,0.0,952639.4520007146,0.0,0.0,2742832.42262767,0.0,0.0 
 01/03  02:00:00,1580191.9109410003,0.0,0.0,307653.3866379565,0.0,0.0,313426.6951096526,0.0,0.0,976653.5474750453,0.0,0.0,481317.1854129545,0.0,0.0,448830.7069502142,0.0,0.0,1426628.107270328,0.0,0.0,502212.89799205365,0.0,0.0,1515165.8970917892,0.0,0.0,1272146.5592991624,0.0,0.0,1293659.9769958407,0.0,0.0,1012722.0197643472,0.0,0.0,3101012.031906395,0.0,0.0 
 01/03  03:00:00,1688022.183437264,0.0,0.0,326467.51234819565,0.0,0.0,333236.1449356928,0.0,0.0,1043869.2196195514,0.0,0.0,512782.30019905046,0.0,0.0,481822.10626977443,0.0,0.0,1581629.2811578396,0.0,0.0,534731.9767778133,0.0,0.0,1686153.7550869272,0.0,0.0,1391002.9924127252,0.0,0.0,1433969.836011648,0.0,0.0,1064279.6713097277,0.0,0.0,3386765.8553031413,0.0,0.0 
 01/03  04:00:00,1769509.9361210861,0.0,0.0,339605.6213264098,0.0,0.0,346954.9994348592,0.0,0.0,1091993.0362904118,0.0,0.0,535706.6321595688,0.0,0.0,506019.2128977298,0.0,0.0,1687074.7371269704,0.0,0.0,558884.2635395833,0.0,0.0,1799084.6404339157,0.0,0.0,1463068.935732416,0.0,0.0,1524382.0377310351,0.0,0.0,1094598.9179645248,0.0,0.0,3562735.748427351,0.0,0.0 
 01/03  05:00:00,1813763.649637293,0.0,0.0,346123.61016364204,0.0,0.0,354538.9369580789,0.0,0.0,1115733.470328628,0.0,0.0,548152.4319856698,0.0,0.0,519622.54356998194,0.0,0.0,1738064.3674640467,0.0,0.0,575316.926795607,0.0,0.0,1847099.8599890391,0.0,0.0,1484935.8960486613,0.0,0.0,1561551.033155751,0.0,0.0,1104039.586287685,0.0,0.0,3615214.144676079,0.0,0.0 
 01/03  06:00:00,1842261.6336172104,0.0,0.0,350970.21330030035,0.0,0.0,363793.4439796043,0.0,0.0,1128501.66455917,0.0,0.0,556054.0577149475,0.0,0.0,530242.4127849576,0.0,0.0,1770819.161848167,0.0,0.0,595677.0955194227,0.0,0.0,1882489.9443970826,0.0,0.0,1494433.7912019794,0.0,0.0,1587875.940404011,0.0,0.0,1120913.596459425,0.0,0.0,3646786.6486159046,0.0,0.0 
 01/03  07:00:00,1895659.0923932078,0.0,0.0,360260.06776538765,0.0,0.0,376719.1717689786,0.0,0.0,1159311.9478309187,0.0,0.0,571535.7529423818,0.0,0.0,546968.3902899574,0.0,0.0,1821329.7765937962,0.0,0.0,620037.6168034829,0.0,0.0,1921075.0924657634,0.0,0.0,1511456.330060243,0.0,0.0,1615605.8769452178,0.0,0.0,1142008.1385620409,0.0,0.0,3681247.614570858,0.0,0.0 
 01/03  08:00:00,1880231.856514484,0.0,0.0,354236.92996397114,0.0,0.0,381719.8035103688,0.0,0.0,1139753.558448178,0.0,0.0,564607.4945288596,0.0,0.0,541370.559950559,0.0,0.0,1570909.013075221,0.0,0.0,637622.7669254558,0.0,0.0,1338583.7943564365,0.0,0.0,1077304.5413532224,0.0,0.0,1086642.5288242016,0.0,0.0,965173.7594191043,0.0,0.0,2359579.6522048367,0.0,0.0 
 01/03  09:00:00,1682383.1318730158,0.0,0.0,315620.1824987892,0.0,0.0,368135.74921883614,0.0,0.0,997640.0447796998,0.0,0.0,504157.0550954435,0.0,0.0,482624.8325762036,0.0,0.0,915258.4327123489,0.0,0.0,632688.5092910959,0.0,0.0,231677.65058518096,0.0,0.0,222001.02061124172,0.0,0.0,170803.13736365185,0.0,0.0,739171.0286903593,0.0,0.0,296750.3236052773,0.0,0.0 
 01/03  10:00:00,1337653.6842472951,0.0,0.0,250370.61265426793,0.0,0.0,331329.2961971394,0.0,0.0,758528.4148203753,0.0,0.0,398225.4724454968,0.0,0.0,382889.74911520455,0.0,0.0,144307.91799710694,0.0,0.0,594971.0730504063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569098.0569275448,0.0,0.0,0.0,0.0,0.0 
 01/03  11:00:00,986171.2558383965,0.0,0.0,186825.34082696558,0.0,0.0,291924.65656061994,0.0,0.0,529882.0698028351,0.0,0.0,291702.25877817627,0.0,0.0,288561.6422965293,0.0,0.0,0.0,0.0,0.0,551165.0923583106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529986.3535696161,0.0,0.0,0.0,0.0,0.0 
 01/03  12:00:00,643113.0956498826,0.0,0.0,115935.7487578102,0.0,0.0,227834.89927091138,0.0,0.0,307329.43643986306,0.0,0.0,182470.10852797492,0.0,0.0,190415.79511655855,0.0,0.0,0.0,0.0,0.0,468588.5154309855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502113.1601013029,0.0,0.0,0.0,0.0,0.0 
 01/03  13:00:00,382653.795911248,0.0,0.0,59205.256349798416,0.0,0.0,167309.8987549674,0.0,0.0,146807.32641784317,0.0,0.0,99661.19103205558,0.0,0.0,98298.69496699014,0.0,0.0,0.0,0.0,0.0,367590.33703029837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426653.03199356265,0.0,0.0,0.0,0.0,0.0 
 01/03  14:00:00,281601.7796180876,0.0,0.0,39071.54258174891,0.0,0.0,133987.18926409396,0.0,0.0,98714.2021663586,0.0,0.0,69728.4540562251,0.0,0.0,57879.03349946938,0.0,0.0,0.0,0.0,0.0,302839.13544054964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394054.95805197355,0.0,0.0,0.0,0.0,0.0 
 01/03  15:00:00,266363.9601922386,0.0,0.0,37232.046940002794,0.0,0.0,117782.92792092486,0.0,0.0,96468.9624635145,0.0,0.0,64461.820798951885,0.0,0.0,61657.20151554724,0.0,0.0,0.0,0.0,0.0,282770.42829062964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391480.79219524015,0.0,0.0,0.0,0.0,0.0 
 01/03  16:00:00,301349.5422729991,0.0,0.0,47046.641427572395,0.0,0.0,115815.6555802921,0.0,0.0,126446.51823294556,0.0,0.0,76558.37249163455,0.0,0.0,81082.16345693132,0.0,0.0,0.0,0.0,0.0,277340.7450449113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411790.64079200884,0.0,0.0,0.0,0.0,0.0 
 01/03  17:00:00,354529.7152266935,0.0,0.0,63437.62876215508,0.0,0.0,121208.634173108,0.0,0.0,173693.38835209195,0.0,0.0,97199.99567050318,0.0,0.0,105410.38209910454,0.0,0.0,0.0,0.0,0.0,273379.59645373694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443883.22114618623,0.0,0.0,0.0,0.0,0.0 
 01/03  18:00:00,410220.6894819636,0.0,0.0,77819.28091349931,0.0,0.0,126537.2322996469,0.0,0.0,218901.80264016718,0.0,0.0,116824.3325164447,0.0,0.0,129409.5369008944,0.0,0.0,0.0,0.0,0.0,273801.88554714347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460027.7563952955,0.0,0.0,0.0,0.0,0.0 
 01/03  19:00:00,449630.6168707958,0.0,0.0,86974.22746465683,0.0,0.0,128309.50369796113,0.0,0.0,250921.0419807383,0.0,0.0,130587.87719539911,0.0,0.0,143434.94372317678,0.0,0.0,0.0,0.0,0.0,269000.8332072492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460148.96790865087,0.0,0.0,0.0,0.0,0.0 
 01/03  20:00:00,469571.5207073684,0.0,0.0,91942.34462042927,0.0,0.0,127543.41031799388,0.0,0.0,267834.75213937764,0.0,0.0,138199.15965676602,0.0,0.0,150182.31234739604,0.0,0.0,0.0,0.0,0.0,262193.14267830655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452733.3320047328,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,548374.8194377256,0.0,0.0,108974.37307388117,0.0,0.0,144474.8269275927,0.0,0.0,325165.1356378098,0.0,0.0,164298.8414100433,0.0,0.0,175041.2505030564,0.0,0.0,73077.91639125263,0.0,0.0,282974.8428864543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502938.6269480921,0.0,0.0,44100.0876347608,0.0,0.0 
 01/03  22:00:00,710635.6952013392,0.0,0.0,139569.76732053972,0.0,0.0,171630.3023088515,0.0,0.0,436605.33422647475,0.0,0.0,213752.46861569732,0.0,0.0,222524.53139398707,0.0,0.0,360787.35450489644,0.0,0.0,317936.5035188594,0.0,0.0,178231.98039788357,0.0,0.0,203459.8257106471,0.0,0.0,143706.20703664867,0.0,0.0,590169.2144296899,0.0,0.0,611637.1556575247,0.0,0.0 
 01/03  23:00:00,845289.5922078339,0.0,0.0,163069.39800640362,0.0,0.0,188421.80507921957,0.0,0.0,526450.9448281322,0.0,0.0,253576.6708886446,0.0,0.0,259853.01218343741,0.0,0.0,585811.5172360925,0.0,0.0,337643.02284644806,0.0,0.0,496961.8115940809,0.0,0.0,448720.62652024,0.0,0.0,409538.0196800091,0.0,0.0,639947.1864914119,0.0,0.0,1157406.5117528418,0.0,0.0 
 01/03  24:00:00,958367.7128065153,0.0,0.0,183328.9789953208,0.0,0.0,205673.3673470107,0.0,0.0,601825.3695466192,0.0,0.0,287910.92782231263,0.0,0.0,291580.2429319238,0.0,0.0,779050.0889507036,0.0,0.0,359737.32085365884,0.0,0.0,731761.787894178,0.0,0.0,644101.5571600323,0.0,0.0,607647.8236772702,0.0,0.0,686018.9341570509,0.0,0.0,1565642.9692906635,0.0,0.0 
 01/04  01:00:00,983924.677450357,0.0,0.0,186891.66126140207,0.0,0.0,203931.12930449305,0.0,0.0,613787.6503676752,0.0,0.0,295141.3975528876,0.0,0.0,296681.300565949,0.0,0.0,844232.7052162065,0.0,0.0,355506.9385783625,0.0,0.0,810643.194707295,0.0,0.0,710468.4044152969,0.0,0.0,672708.8589977408,0.0,0.0,672895.8884524375,0.0,0.0,1683686.1082766673,0.0,0.0 
 01/04  02:00:00,900157.2226916533,0.0,0.0,171702.43210641568,0.0,0.0,188753.28523849766,0.0,0.0,550774.957967895,0.0,0.0,270136.68508625316,0.0,0.0,271515.5306875034,0.0,0.0,752752.136413033,0.0,0.0,334552.31620134634,0.0,0.0,724530.385438873,0.0,0.0,629257.6684105344,0.0,0.0,597152.9006650586,0.0,0.0,609673.603826304,0.0,0.0,1475623.162740334,0.0,0.0 
 01/04  03:00:00,837998.2480502087,0.0,0.0,161893.67108357555,0.0,0.0,182573.15138830533,0.0,0.0,504679.93593457295,0.0,0.0,252640.17953236809,0.0,0.0,254244.8518667953,0.0,0.0,680890.0931242026,0.0,0.0,328420.1115994037,0.0,0.0,658231.0003089026,0.0,0.0,558238.2051426234,0.0,0.0,541384.9114060721,0.0,0.0,579664.5207704549,0.0,0.0,1313414.765450822,0.0,0.0 
 01/04  04:00:00,793452.6274861258,0.0,0.0,155299.00720259204,0.0,0.0,178087.29373762343,0.0,0.0,471349.31346554816,0.0,0.0,240056.8780561091,0.0,0.0,242068.22404060193,0.0,0.0,627614.091753886,0.0,0.0,323947.3911281927,0.0,0.0,610632.6955294074,0.0,0.0,503480.24481907673,0.0,0.0,501830.01913202176,0.0,0.0,560842.5315798852,0.0,0.0,1196679.1014641381,0.0,0.0 
