Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Precipitation Rate [m/s](Hourly),Environment:Site Precipitation Depth [m](Hourly),Environment:Site Ground Reflected Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Surface Ground Temperature [C](Hourly),Environment:Site Deep Ground Temperature [C](Hourly),Environment:Site Simple Factor Model Ground Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Environment:Site Solar Hour Angle [deg](Hourly),Environment:Site Rain Status [](Hourly),Environment:Site Snow on Ground Status [](Hourly),Environment:Site Exterior Horizontal Sky Illuminance [lux](Hourly),Environment:Site Exterior Horizontal Beam Illuminance [lux](Hourly),Environment:Site Exterior Beam Normal Illuminance [lux](Hourly),Environment:Site Sky Diffuse Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Beam Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Daylighting Model Sky Clearness [](Hourly),Environment:Site Daylighting Model Sky Brightness [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Mains Water Temperature [C](Hourly) 
 03/25  07:00:00,3.033333333333333,-3.875,0.40044867845201493,0.002812602940540135,60.166666666666664,101565.0,4.308333333333334,148.41666666666666,-6.473052321976979,286.75,63.666666666666664,1.5,0.0,0.0,12.788317224906727,18.0,13.0,16.0,1.05,10.0,5.0,10098.036194788714,1.2755731731376585,98.21348245868417,10.873330104132899,76.49572755675052,0.0,0.0,7133.951015906755,7.572278735788764,35.78168226450487,111.79559374818778,24.954457394107838,1.006498829643279,0.24333664333429883,0.0,7.0,8.278343418328381 
 03/25  08:00:00,3.2583333333333333,-3.2666666666666675,0.7371237069711764,0.0029530375050744483,62.166666666666664,101569.16666666667,4.75,158.0,-6.047623667465889,288.5833333333333,107.0,0.16666666666666663,0.0,0.0,21.410154323287752,18.0,13.0,16.0,1.05,10.0,5.0,10677.361797034086,1.2743003266843085,109.27797455322245,21.490773855347044,61.49572755675052,0.0,0.0,12331.242038307557,2.5927936879578883,8.496237283271851,115.17461055861298,58.685549152672216,1.0006004152453962,0.21052926861102295,0.0,7.0,8.278343418328381 
 03/25  09:00:00,3.533333333333333,-2.8083333333333336,1.0394262396382352,0.0030519292978131683,63.0,101566.66666666667,4.091666666666667,158.0,-5.816532546680842,289.5833333333333,178.16666666666666,7.333333333333333,0.0,0.0,36.45689484724061,18.0,13.0,16.0,1.05,10.0,5.0,11203.177970103725,1.272801338877176,121.94920841366279,31.348276687928514,46.49572755675052,0.0,0.0,20592.435131321603,334.03602898715025,594.3314853827792,115.68993776294151,75.1850162350803,1.0172936223719795,0.24578379706898282,0.0,7.0,8.278343418328381 
 03/25  10:00:00,3.9333333333333336,-1.9000000000000001,1.5606726195615037,0.0032584563989935702,65.33333333333333,101520.83333333333,3.8000000000000003,158.0,-5.989867623339204,288.8333333333333,315.4166666666667,50.0,0.0,0.0,69.56170587754436,18.0,13.0,16.0,1.05,9.416666666666666,5.0,12125.417751724615,1.2699708416538609,137.266281931677,39.77449710504928,31.495727556750523,0.0,0.0,35569.10342634167,3187.434428248522,4914.4679837584845,112.82972845179741,97.31766396931532,1.092228158341728,0.3561162104685382,0.0,7.0,8.278343418328381 
 03/25  11:00:00,4.216666666666666,-0.525,2.2239690081387202,0.0036206605052624117,71.08333333333333,101459.16666666667,4.208333333333333,158.0,-6.589378946840431,286.25,401.0,90.66666666666667,0.0,0.0,93.19488239987152,18.0,13.0,16.0,1.05,9.0,5.0,13320.523243708158,1.2671686859949414,156.04227864829303,45.79346898447003,16.49572755675052,0.0,0.0,45008.19951013741,6512.700110392711,9087.930638224365,112.24034759536703,100.22739344123134,1.1528047644330248,0.4052211703843114,0.0,7.0,8.278343418328381 
 03/25  12:00:00,4.533333333333333,-0.30833333333333335,2.469713650352158,0.003673930742591427,70.5,101371.66666666667,4.8500000000000005,144.58333333333334,-4.3372379105317505,296.0833333333333,410.5833333333333,77.75,1.6203703703703703e-7,0.0005833333333333333,93.72278611907088,18.0,13.0,16.0,1.05,9.583333333333334,5.0,13774.503617311748,1.264524410267892,177.76042074955322,48.27855776681827,1.49572755675052,0.3333333333333333,0.0,46124.32060368235,5818.523984843552,7795.70980644292,112.33938608177725,100.25233943613095,1.1348387336065866,0.39847420406765544,0.0,7.0,8.278343418328381 
 03/25  13:00:00,5.166666666666667,-0.425,2.773907610772206,0.0036440786278772786,66.83333333333333,101277.5,5.1000000000000005,135.0,-2.1612392411284795,305.75,396.5833333333333,207.58333333333334,1.1574074074074073e-7,0.00041666666666666664,109.22882739515285,18.0,13.0,16.0,1.05,10.0,5.0,14340.306946381706,1.2605359274540282,199.8058113011425,46.6038797341102,-13.504272443249482,0.16666666666666666,0.0,44426.09171003373,15187.268837209913,21081.911225410353,112.0365322397128,101.20267796611772,1.3783770829317759,0.3948322959662964,0.0,7.0,8.278343418328381 
 03/25  14:00:00,5.558333333333334,-0.3,3.0624031043899613,0.003701075206603051,66.0,101205.0,5.1000000000000005,135.0,-6.267317558828656,287.75,239.58333333333334,538.1666666666666,0.0,0.0,118.75298546028542,18.0,13.0,16.0,1.05,7.666666666666667,5.0,14879.6450820451,1.257747702551712,219.27724838028806,41.20341706084173,-28.504272443249477,0.0,0.0,29390.433099358856,35266.355979608554,53580.476039806825,122.89428602143379,99.54908566059244,2.387758714102873,0.263227948210752,0.0,7.0,8.278343418328381 
 03/25  15:00:00,5.191666666666666,-0.06666666666666667,2.950232872930402,0.0037674782330713065,68.91666666666667,101191.66666666667,4.341666666666667,135.0,-10.33498442383969,270.5,239.75,356.4166666666667,0.0,0.0,87.40492898644446,18.0,13.0,16.0,1.05,6.0,5.0,14675.382021930063,1.2591056360339006,235.2411145483911,33.16950113098916,-43.50427244324948,0.0,0.0,27998.601066827836,19560.145157276052,35328.486599470474,116.79115038826198,99.02237599814059,1.744430168458881,0.31814066833897786,0.0,7.0,8.278343418328381 
 03/25  16:00:00,5.133333333333334,0.09999999999999999,2.966084665329149,0.0038035195600393513,69.83333333333333,101176.66666666667,3.8000000000000003,135.0,-10.092415778184412,271.5,185.75,161.08333333333334,0.0,0.0,50.2888637350824,18.0,13.0,16.0,1.05,6.0,5.0,14706.848291735943,1.2591099756692856,248.35499135687598,23.53492973853393,-58.50427244324948,0.0,0.0,21373.57193038357,6164.1176519966275,15066.464318741862,115.11008310572483,93.04125866028461,1.3308888552236595,0.33546983360876986,0.0,7.0,8.278343418328381 
 03/25  17:00:00,4.95,0.5083333333333333,3.0362644074968634,0.003930543711624196,73.08333333333333,101160.0,3.4499999999999997,135.0,-8.789735073950055,276.9166666666667,96.58333333333333,121.58333333333333,0.0,0.0,24.695382462022945,18.0,13.0,16.0,1.05,6.583333333333333,5.0,14840.160796726428,1.259476967095267,259.66272469588336,13.027309694528618,-73.50427244324948,0.0,0.0,11342.725355753857,2055.4428671934597,9004.773252531446,117.89394890744813,74.89848880603566,1.380782544187765,0.3030258228789195,0.0,7.0,8.278343418328381 
 03/25  18:00:00,4.3500000000000005,0.7999999999999999,2.815311723208764,0.004011200171478272,77.75,101154.16666666667,2.850000000000001,135.0,-6.5157568783533195,286.5833333333333,20.833333333333332,109.86111111111113,0.0,0.0,5.685979889136308,18.0,13.0,16.0,1.05,8.75,5.0,14435.26248924763,1.261964804597839,270.09743941920004,2.140450001403651,-88.50427244324948,0.0,0.0,2730.8760405787602,303.96310207339684,3756.261591993205,88.4174179308507,22.694228579995812,1.5453505716376859,0.1884911054859266,0.0,7.0,8.278343418328381 
 03/25  19:00:00,4.391666666666667,0.7999999999999999,2.8189370396324898,0.003997376530525465,77.25,101144.16666666667,2.191666666666667,122.16666666666667,-5.126831263307963,292.5833333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,1.05,10.0,5.0,14442.754211465051,1.2616783571249226,280.45917989162274,-8.743885593394646,-103.50427244324948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.278343418328381 
 03/25  20:00:00,4.483333333333333,0.7999999999999999,2.857571418915881,0.003988523089453698,76.58333333333333,101145.83333333333,1.9000000000000001,125.83333333333333,-5.031435730263695,293.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,1.05,10.0,5.0,14513.331246810065,1.2613001245187838,291.51906817577833,-19.252154942272718,-118.50427244324946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.278343418328381 
 03/25  21:00:00,3.9333333333333336,0.7999999999999999,2.5744420843076075,0.004004015877463733,79.91666666666667,101144.16666666667,1.4916666666666665,122.16666666666667,-5.432898983236186,291.25,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,1.05,10.0,5.0,13995.44787337367,1.2637524067862271,304.11918576668535,-28.921486065583867,-133.50427244324945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.278343418328381 
 03/25  22:00:00,3.891666666666667,0.7999999999999999,2.5586119893904278,0.004010517417763548,80.25,101116.66666666667,1.2,125.83333333333333,-5.720397049500946,290.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,1.05,9.416666666666666,5.0,13969.578958173748,1.2635852887034595,319.1650952777596,-37.095753740981,-148.50427244324945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.278343418328381 
 03/25  23:00:00,4.2749999999999995,0.5666666666666667,2.6682818549082534,0.003937316731903541,76.66666666666667,101070.83333333333,1.2,148.41666666666666,-5.3180720966966435,291.75,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,1.05,9.583333333333334,5.0,14173.968323107954,1.261414615510762,337.27315157767356,-42.86254285706952,-163.50427244324945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.278343418328381 
 03/25  24:00:00,4.516666666666667,0.225,2.64907970449172,0.0038272364411319816,73.25,101026.66666666667,1.2,158.0,-4.898109657028262,293.5833333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,1.05,10.0,5.0,14142.347420557198,1.259987517285961,354.5631078338915,-45.22060127068688,-178.5042724432495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.278343418328381 
 03/26  01:00:00,4.541666666666667,0.09999999999999999,2.6240798295545704,0.003800077324873048,72.58333333333333,100998.33333333333,1.2,131.75,-4.802957837175882,294.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,1.05,10.0,5.0,14099.496348138295,1.2595753495150135,18.741960836965912,-43.2346824196662,166.4198902239341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.337460535094353 
